,0,1,2
9865,C:\Users\dhiae\RANZ_kaggle\data\0.9732000231742859__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev980;1.png,1,1.0
4919,C:\Users\dhiae\RANZ_kaggle\data\-1.5470340251922607__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev419;1.png,0,30.0
7689,C:\Users\dhiae\RANZ_kaggle\data\0.32186976075172424__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev653;1.png,0,30.0
242,C:\Users\dhiae\RANZ_kaggle\data\-0.08378776907920837__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev728;1.png,0,3.0
2830,C:\Users\dhiae\RANZ_kaggle\data\-0.897169291973114__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev683;1.png,0,3.0
8268,C:\Users\dhiae\RANZ_kaggle\data\0.4846971929073334__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev331;1.png,0,10.0
4584,C:\Users\dhiae\RANZ_kaggle\data\-1.445048451423645__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev226;1.png,0,3.0
17,C:\Users\dhiae\RANZ_kaggle\data\-0.00821457989513874__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev787;1.png,0,10.0
10799,C:\Users\dhiae\RANZ_kaggle\data\1.27261483669281__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev817;1.png,0,30.0
12146,C:\Users\dhiae\RANZ_kaggle\data\1.9763000011444092__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev220;1.png,1,20.0
13034,C:\Users\dhiae\RANZ_kaggle\data\2.8036999702453613__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev155;1.png,1,1.0
13014,C:\Users\dhiae\RANZ_kaggle\data\2.7881999015808105__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev455;1.png,1,1.0
217,C:\Users\dhiae\RANZ_kaggle\data\-0.07595943659543991__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev389;1.png,0,10.0
10295,C:\Users\dhiae\RANZ_kaggle\data\1.1054097414016724__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev721;1.png,0,3.0
10908,C:\Users\dhiae\RANZ_kaggle\data\1.308272361755371__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev931;1.png,0,10.0
7059,C:\Users\dhiae\RANZ_kaggle\data\0.13459999859333038__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev517;1.png,1,6.0
6249,C:\Users\dhiae\RANZ_kaggle\data\-2.7711000442504883__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev120;1.png,1,1.0
3565,C:\Users\dhiae\RANZ_kaggle\data\-1.1211999654769897__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev673;1.png,1,6.0
10931,C:\Users\dhiae\RANZ_kaggle\data\1.3169490098953247__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev678;1.png,0,3.0
7712,C:\Users\dhiae\RANZ_kaggle\data\0.32766637206077576__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev276;1.png,0,30.0
3701,C:\Users\dhiae\RANZ_kaggle\data\-1.1625475883483887__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev890;1.png,0,30.0
11927,C:\Users\dhiae\RANZ_kaggle\data\1.7855000495910645__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev339;1.png,1,6.0
1631,C:\Users\dhiae\RANZ_kaggle\data\-0.5099808573722839__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev599;1.png,0,3.0
1534,C:\Users\dhiae\RANZ_kaggle\data\-0.48176348209381104__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev796;1.png,0,30.0
1639,C:\Users\dhiae\RANZ_kaggle\data\-0.5123056769371033__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev365;1.png,0,10.0
11506,C:\Users\dhiae\RANZ_kaggle\data\1.5032089948654175__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev480;1.png,0,10.0
10513,C:\Users\dhiae\RANZ_kaggle\data\1.180799961090088__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev270;1.png,1,1.0
3146,C:\Users\dhiae\RANZ_kaggle\data\-0.9982649683952332__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev693;1.png,0,30.0
8045,C:\Users\dhiae\RANZ_kaggle\data\0.4268999993801117__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev832;1.png,1,20.0
12168,C:\Users\dhiae\RANZ_kaggle\data\1.9990999698638916__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev463;1.png,1,6.0
7328,C:\Users\dhiae\RANZ_kaggle\data\0.21700187027454376__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev276;1.png,0,30.0
6643,C:\Users\dhiae\RANZ_kaggle\data\0.005400000140070915__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev143;1.png,1,1.0
6500,C:\Users\dhiae\RANZ_kaggle\data\-3.022200107574463__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev410;1.png,1,1.0
2225,C:\Users\dhiae\RANZ_kaggle\data\-0.7081999778747559__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev472;1.png,1,1.0
12108,C:\Users\dhiae\RANZ_kaggle\data\1.9434000253677368__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev965;1.png,1,1.0
2277,C:\Users\dhiae\RANZ_kaggle\data\-0.7265334725379944__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev761;1.png,0,10.0
6593,C:\Users\dhiae\RANZ_kaggle\data\-3.1059000492095947__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev919;1.png,1,1.0
3034,C:\Users\dhiae\RANZ_kaggle\data\-0.963527262210846__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev885;1.png,0,3.0
10354,C:\Users\dhiae\RANZ_kaggle\data\1.124899983406067__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev794;1.png,1,1.0
9078,C:\Users\dhiae\RANZ_kaggle\data\0.7376954555511475__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev212;1.png,0,30.0
8091,C:\Users\dhiae\RANZ_kaggle\data\0.4399000108242035__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev444;1.png,1,1.0
11151,C:\Users\dhiae\RANZ_kaggle\data\1.38404381275177__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev965;1.png,0,10.0
3931,C:\Users\dhiae\RANZ_kaggle\data\-1.2365260124206543__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev438;1.png,0,30.0
10535,C:\Users\dhiae\RANZ_kaggle\data\1.1890223026275635__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev868;1.png,0,30.0
5602,C:\Users\dhiae\RANZ_kaggle\data\-2.147900104522705__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev338;1.png,1,6.0
10828,C:\Users\dhiae\RANZ_kaggle\data\1.2811124324798584__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev823;1.png,0,30.0
10482,C:\Users\dhiae\RANZ_kaggle\data\1.1672999858856201__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev852;1.png,1,20.0
3479,C:\Users\dhiae\RANZ_kaggle\data\-1.0958867073059082__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev353;1.png,0,10.0
307,C:\Users\dhiae\RANZ_kaggle\data\-0.10008778423070908__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev833;1.png,0,3.0
13305,C:\Users\dhiae\RANZ_kaggle\data\3.0432000160217285__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev672;1.png,1,1.0
10006,C:\Users\dhiae\RANZ_kaggle\data\1.0181164741516113__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev91;1.png,0,10.0
13222,C:\Users\dhiae\RANZ_kaggle\data\2.964900016784668__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev839;1.png,1,1.0
1671,C:\Users\dhiae\RANZ_kaggle\data\-0.5232086777687073__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev588;1.png,0,3.0
11333,C:\Users\dhiae\RANZ_kaggle\data\1.4511247873306274__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev294;1.png,0,10.0
3443,C:\Users\dhiae\RANZ_kaggle\data\-1.0849735736846924__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev912;1.png,0,30.0
8449,C:\Users\dhiae\RANZ_kaggle\data\0.5461963415145874__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev412;1.png,0,10.0
2373,C:\Users\dhiae\RANZ_kaggle\data\-0.7609999775886536__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev86;1.png,1,6.0
11148,C:\Users\dhiae\RANZ_kaggle\data\1.3835999965667725__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev875;1.png,1,1.0
10669,C:\Users\dhiae\RANZ_kaggle\data\1.232699990272522__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev993;1.png,1,6.0
422,C:\Users\dhiae\RANZ_kaggle\data\-0.13411498069763184__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev591;1.png,0,3.0
12026,C:\Users\dhiae\RANZ_kaggle\data\1.8773000240325928__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev513;1.png,1,6.0
807,C:\Users\dhiae\RANZ_kaggle\data\-0.2521238327026367__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev172;1.png,0,30.0
8085,C:\Users\dhiae\RANZ_kaggle\data\0.4388933777809143__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev811;1.png,0,30.0
10764,C:\Users\dhiae\RANZ_kaggle\data\1.2625999450683594__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev230;1.png,1,6.0
8020,C:\Users\dhiae\RANZ_kaggle\data\0.41981935501098633__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev310;1.png,0,10.0
7319,C:\Users\dhiae\RANZ_kaggle\data\0.21389999985694885__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev995;1.png,1,6.0
6855,C:\Users\dhiae\RANZ_kaggle\data\0.07046231627464294__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev468;1.png,0,3.0
4131,C:\Users\dhiae\RANZ_kaggle\data\-1.296335220336914__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev552;1.png,0,3.0
10916,C:\Users\dhiae\RANZ_kaggle\data\1.3115999698638916__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev382;1.png,1,20.0
2310,C:\Users\dhiae\RANZ_kaggle\data\-0.7379999756813049__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev620;1.png,1,6.0
4086,C:\Users\dhiae\RANZ_kaggle\data\-1.2866647243499756__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev712;1.png,0,3.0
11576,C:\Users\dhiae\RANZ_kaggle\data\1.5208028554916382__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev452;1.png,0,10.0
8079,C:\Users\dhiae\RANZ_kaggle\data\0.43686121702194214__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev475;1.png,0,3.0
12003,C:\Users\dhiae\RANZ_kaggle\data\1.8557000160217285__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev310;1.png,1,1.0
1291,C:\Users\dhiae\RANZ_kaggle\data\-0.41023197770118713__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev450;1.png,0,30.0
9281,C:\Users\dhiae\RANZ_kaggle\data\0.796087920665741__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev404;1.png,0,10.0
7410,C:\Users\dhiae\RANZ_kaggle\data\0.24041049182415009__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev359;1.png,0,30.0
12820,C:\Users\dhiae\RANZ_kaggle\data\2.59879994392395__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev897;1.png,1,1.0
9568,C:\Users\dhiae\RANZ_kaggle\data\0.8845000267028809__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev220;1.png,1,6.0
673,C:\Users\dhiae\RANZ_kaggle\data\-0.21306058764457703__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev764;1.png,0,10.0
3270,C:\Users\dhiae\RANZ_kaggle\data\-1.033280372619629__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev903;1.png,0,30.0
11318,C:\Users\dhiae\RANZ_kaggle\data\1.4465999603271484__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev795;1.png,1,1.0
11519,C:\Users\dhiae\RANZ_kaggle\data\1.506100058555603__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev491;1.png,1,6.0
8865,C:\Users\dhiae\RANZ_kaggle\data\0.673799991607666__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev991;1.png,1,20.0
1366,C:\Users\dhiae\RANZ_kaggle\data\-0.4319436848163605__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev651;1.png,0,3.0
5821,C:\Users\dhiae\RANZ_kaggle\data\-2.351300001144409__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev396;1.png,1,20.0
1388,C:\Users\dhiae\RANZ_kaggle\data\-0.4390000104904175__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev691;1.png,1,6.0
1418,C:\Users\dhiae\RANZ_kaggle\data\-0.44850000739097595__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev504;1.png,1,1.0
815,C:\Users\dhiae\RANZ_kaggle\data\-0.25513193011283875__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev519;1.png,0,3.0
10045,C:\Users\dhiae\RANZ_kaggle\data\1.0321999788284302__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev654;1.png,1,1.0
5377,C:\Users\dhiae\RANZ_kaggle\data\-1.9214999675750732__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev326;1.png,1,6.0
4714,C:\Users\dhiae\RANZ_kaggle\data\-1.4856127500534058__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev457;1.png,0,30.0
11080,C:\Users\dhiae\RANZ_kaggle\data\1.3643485307693481__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev322;1.png,0,30.0
10768,C:\Users\dhiae\RANZ_kaggle\data\1.263060212135315__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev179;1.png,0,30.0
5459,C:\Users\dhiae\RANZ_kaggle\data\-2.004300117492676__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev915;1.png,1,20.0
12766,C:\Users\dhiae\RANZ_kaggle\data\2.5590999126434326__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev166;1.png,1,1.0
8621,C:\Users\dhiae\RANZ_kaggle\data\0.5957260131835938__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev135;1.png,0,10.0
4873,C:\Users\dhiae\RANZ_kaggle\data\-1.5332821607589722__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run1_ev361;1.png,0,10.0
12165,C:\Users\dhiae\RANZ_kaggle\data\1.9972000122070312__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev664;1.png,1,1.0
916,C:\Users\dhiae\RANZ_kaggle\data\-0.28881460428237915__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev883;1.png,0,10.0
1884,C:\Users\dhiae\RANZ_kaggle\data\-0.5910999774932861__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev369;1.png,1,6.0
496,C:\Users\dhiae\RANZ_kaggle\data\-0.15723122656345367__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev204;1.png,0,3.0
837,C:\Users\dhiae\RANZ_kaggle\data\-0.26355111598968506__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev232;1.png,0,30.0
11772,C:\Users\dhiae\RANZ_kaggle\data\1.6412999629974365__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev616;1.png,1,20.0
984,C:\Users\dhiae\RANZ_kaggle\data\-0.3123128116130829__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev626;1.png,0,30.0
4382,C:\Users\dhiae\RANZ_kaggle\data\-1.381500005722046__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev258;1.png,1,1.0
3956,C:\Users\dhiae\RANZ_kaggle\data\-1.243762731552124__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev960;1.png,0,3.0
1654,C:\Users\dhiae\RANZ_kaggle\data\-0.5169929265975952__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev685;1.png,0,3.0
6559,C:\Users\dhiae\RANZ_kaggle\data\-3.0810000896453857__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev895;1.png,1,1.0
6264,C:\Users\dhiae\RANZ_kaggle\data\-2.786600112915039__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev868;1.png,1,20.0
1906,C:\Users\dhiae\RANZ_kaggle\data\-0.5979999899864197__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev314;1.png,1,20.0
2033,C:\Users\dhiae\RANZ_kaggle\data\-0.6406000256538391__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev589;1.png,1,6.0
6282,C:\Users\dhiae\RANZ_kaggle\data\-2.805500030517578__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev656;1.png,1,6.0
5302,C:\Users\dhiae\RANZ_kaggle\data\-1.8553999662399292__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev976;1.png,1,20.0
12216,C:\Users\dhiae\RANZ_kaggle\data\2.0524001121520996__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev948;1.png,1,20.0
6460,C:\Users\dhiae\RANZ_kaggle\data\-2.98799991607666__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev844;1.png,1,20.0
7852,C:\Users\dhiae\RANZ_kaggle\data\0.36284855008125305__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev638;1.png,0,10.0
9923,C:\Users\dhiae\RANZ_kaggle\data\0.9933444261550903__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev717;1.png,0,10.0
2009,C:\Users\dhiae\RANZ_kaggle\data\-0.6337369680404663__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev231;1.png,0,30.0
3122,C:\Users\dhiae\RANZ_kaggle\data\-0.9909117221832275__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev273;1.png,0,10.0
6190,C:\Users\dhiae\RANZ_kaggle\data\-2.7158000469207764__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev230;1.png,1,20.0
12261,C:\Users\dhiae\RANZ_kaggle\data\2.0977001190185547__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev402;1.png,1,6.0
6893,C:\Users\dhiae\RANZ_kaggle\data\0.08190000057220459__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev308;1.png,1,6.0
9398,C:\Users\dhiae\RANZ_kaggle\data\0.8318898677825928__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev387;1.png,0,10.0
540,C:\Users\dhiae\RANZ_kaggle\data\-0.17170000076293945__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev571;1.png,1,6.0
6622,C:\Users\dhiae\RANZ_kaggle\data\-3.1350998878479004__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev492;1.png,1,20.0
10374,C:\Users\dhiae\RANZ_kaggle\data\1.1304999589920044__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev849;1.png,1,20.0
11228,C:\Users\dhiae\RANZ_kaggle\data\1.4148999452590942__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev159;1.png,1,1.0
9249,C:\Users\dhiae\RANZ_kaggle\data\0.7871999740600586__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev954;1.png,1,20.0
11472,C:\Users\dhiae\RANZ_kaggle\data\1.4911936521530151__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev723;1.png,0,30.0
8821,C:\Users\dhiae\RANZ_kaggle\data\0.6593999862670898__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev166;1.png,1,6.0
3910,C:\Users\dhiae\RANZ_kaggle\data\-1.2323590517044067__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev603;1.png,0,10.0
498,C:\Users\dhiae\RANZ_kaggle\data\-0.15882962942123413__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev821;1.png,0,30.0
10819,C:\Users\dhiae\RANZ_kaggle\data\1.27839994430542__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev761;1.png,1,6.0
6656,C:\Users\dhiae\RANZ_kaggle\data\0.009226776659488678__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run2_ev439;1.png,0,3.0
1275,C:\Users\dhiae\RANZ_kaggle\data\-0.40630656480789185__CYGNO_60_40_ER_30_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev337;1.png,0,30.0
3109,C:\Users\dhiae\RANZ_kaggle\data\-0.9877371788024902__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run3_ev852;1.png,0,10.0
4406,C:\Users\dhiae\RANZ_kaggle\data\-1.3897178173065186__CYGNO_60_40_ER_10_keV_930V_30cm_IDAO_iso_crop_hist_pic_run5_ev527;1.png,0,10.0
5313,C:\Users\dhiae\RANZ_kaggle\data\-1.8654999732971191__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev431;1.png,1,1.0
8912,C:\Users\dhiae\RANZ_kaggle\data\0.6897699236869812__CYGNO_60_40_ER_3_keV_930V_30cm_IDAO_iso_crop_hist_pic_run4_ev924;1.png,0,3.0
9745,C:\Users\dhiae\RANZ_kaggle\data\0.9376999735832214__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev874;1.png,1,6.0
3524,C:\Users\dhiae\RANZ_kaggle\data\-1.107800006866455__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev936;1.png,1,20.0
6895,C:\Users\dhiae\RANZ_kaggle\data\0.08330000191926956__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev149;1.png,1,20.0
